Date,Aeroporto Santos Dumont,Afonso deTaunay,Afrânio,Albamar,Alegrete,Alfa Barra,Almirante Barroso,Anchieta,Antero de Quental,Aníbal de Mendonça,AquaRio,Artur Bernardes,Assunção,Athaydeville,BLV. 28 de Setembro 157,BLV. 28 de Setembro 341,BRT Bosque da Barra,BRT Lourenço Jorge,BRT Salvador Allende,Bairro Peixoto,Bairro de Fátima,Baixo Gávea,Barra Business Center,Barra Garden,Barra Summer Dream,Barra World,Belisário Leite,Beneficência Portuguesa,Borges de Medeiros,Bosque da Barra,Bossa Nova Mall,Buenos Aires,Buraco do Lume,Caiçaras,Cantagalo,Cardeal Arcoverde,Central do Brasil,Centro Administrativo,Churchil,Cine Leblon,Cine Roxy,Cinelândia,Circo Voador,Cobal,Colégio Militar,Condessa Paulo de Frontin,Conselheiro Lafaiete,Constante Ramos,Copacabana Palace,Dias Ferreira,Dias da Rocha,Dulcídio Cardoso 3080,Edifício Argentina,Epitácio Pessoa,Epitácio Pessoa 4224,Epitácio Pessoa 4794,Esplanada da Barra,Estação de Bondes,Estácio,Estádio Célio de Barros,Fashion Mall,Fernandes Guimarães,Ferreira Viana,Furnas,Fórum,Fórum da Barra,Gaffrée e Guinle,Garcia D´Ávila,Gastão Sengés,Genaro de Carvalho,General Ivan Raposo,General Osório,General Polidoro,General Urquiza,Gláucio Gil,Gláucio Gil Praia,Golden Green,Gomes Freire,Grande Canal,Guanabara,Guilhermina Guinle,Hospital Lourenço Jorge,Hotel Glória,Humaitá,IED Urca,Iate Clube,Jardim Botânico,Jardim de Alah,Joaquim Nabuco,José Linhares,La Place,Lagoa - Vasco da Gama,Largo da Carioca,Largo da Glória,Largo da Memória,Largo da Segunda Feira,Largo de São Francisco,Largo do Machado,Lauro Muller,Lavradio,Leila Diniz,Leopoldina,Lúcio Costa 17194,Lúcio Costa 3646,Lúcio Costa 4500,Lúcio Costa 5750,Lúcio Costa 6200,MAM,MAR,Maison de France,Mandala,Maracanãzinho,Maria Angelica,Maria Quitéria,Marquês de Abrantes,Mata Machado,Maxwell,Menezes Cortes,Metrô Afonso Pena,Metrô Botafogo,Metrô Cidade Nova,Metrô Flamengo,Metrô Saens Peña,Metrô São Francisco Xavier,Metrô Uruguai,Metrô Uruguaiana,Miguel Lemos,Ministro Afrânio Costa,Morais e Silva,Mourisco Mar,Muniz Barreto,Museu do Amanhã,NYC Center,Oi Futuro,Olegário Maciel,Olyntho Pillar,Oswaldo Cruz,Pacheco Leão,Pacheco Leão - Horto,Palácio Guanabara,Palácio do Catete,Parada dos Navios,Parque Chico Mendes,Parque Guinle,Parque Lage,Parque Madureira I,Parque Madureira II,Parque Madureira III,Parque Madureira IV,Parque Madureira V,Parque Marapendi,Parque da Catacumba,Parque das Figueiras,Parque dos Patins,Pedra do Arpoador,Pedra do Leme,Península 1,Península 2,Pereira da Silva,Pinheiro Guimarães,Pomar da Barra,Posto 6,Posto 9,Posto 9 Barra,Praca Tiradentes,Praca da República,Praia do Pepê,Praça Cazuza,Praça Joia Valansi,Praça Lamartine Babo,Praça Luís de Camões,Praça Miguel Osório,Praça Nicarágua,Praça Niterói,Praça Pimentinha,Praça Pio X,Praça Procópio Ferreira,Praça Sibélius,Praça São Conrado,Praça São Judas Tadeu,Praça São Salvador,Praça Varnhagem,Praça XV,Praça Xavier de Brito,Praça da Bandeira,Praça da Cruz Vermelha,Praça da Medalha Milagrosa,Praça do Lido,Praça do Ó,Princesa Isabel,Professor Souza Araújo,Pão de Açucar,Quebra Mar,Quitanda,Radisson,Real Grandeza,Relação,Rio Sul,Rosário,Rua da Passagem,Rua do Catete,SESC Tijuca,Saint Tropez,Sala Cecília Meireles,Santa Clara,Santa Clara 98,Santa Marta,Santana,Sebastião Lacerda,Selva de Pedra,Serzedelo Correa,Shopping Tijuca,Shopping da Gávea,Siqueira Campos,Sorocaba,Souza Lima,Sá Ferreira,São Clemente,São Conrado,TRT Lavradio,Tamoios,Teresa Guimarães,Terminal PUC,Toneleros,Túnel Novo,Túnel Velho,UERJ,UFRJ Praia Vermelha,UNIRIO,Utopia,Veiga de Almeida,Vinícius de Moraes,Visconde de Albuquerque,Visconde de Caravelas,Viúva Lacerda,Voluntários da Pátria,Windsor Barra,Zoila de Abreu
2017-10-06 23:09:39,-5,0,0,1,4,3,5,-5,4,0,1,1,3,1,7,9,2,0,2,1,3,0,3,3,4,0,4,1,5,3,3,5,1,0,4,0,12,0,0,1,-5,3,4,0,1,4,0,9,12,1,1,3,1,3,2,11,0,0,1,7,7,0,8,2,0,1,3,0,8,2,3,0,0,0,1,1,4,10,1,5,1,4,3,2,3,0,6,2,3,0,2,3,3,5,1,0,0,2,0,3,1,7,2,4,4,6,6,0,2,0,5,4,1,2,1,7,2,0,4,0,0,1,1,0,0,1,-5,3,2,0,2,5,5,-5,5,3,4,0,6,1,0,2,2,3,0,2,2,0,6,5,6,3,0,2,0,3,2,4,5,2,5,3,2,5,2,9,3,0,1,1,0,1,0,4,2,5,8,0,11,4,1,2,6,5,1,2,13,3,3,3,0,0,2,0,6,0,5,0,0,0,0,5,3,6,12,2,8,8,0,1,9,1,-5,5,2,6,2,1,5,2,4,3,0,2,6,1,6,2,3,0,3,1,0,6,0,0,3,2
2017-10-06 23:11:39,2,0,0,1,4,3,5,-5,4,0,1,1,3,1,7,9,2,0,2,1,3,0,3,3,4,0,4,1,5,3,3,5,1,0,4,0,12,0,0,1,5,3,4,0,1,4,0,9,12,1,1,3,1,3,2,11,0,0,1,7,6,0,8,2,0,1,2,0,8,2,3,0,0,0,1,1,4,10,1,5,1,4,3,2,4,0,6,2,3,0,2,3,2,5,1,0,0,2,0,3,1,7,2,4,4,6,6,0,2,0,5,4,1,2,-5,7,2,0,4,0,0,1,1,0,0,1,-5,3,2,0,2,5,5,-5,5,3,4,0,6,1,0,2,2,2,0,2,2,0,6,5,6,3,0,2,0,3,2,4,5,2,5,3,2,5,2,9,3,0,1,1,0,1,0,4,2,5,8,0,11,4,0,2,6,5,1,2,13,4,3,5,0,0,2,0,6,0,5,0,0,0,0,5,3,5,12,2,8,8,1,1,9,1,-5,5,2,6,2,1,5,2,4,2,0,2,6,1,6,2,3,0,3,1,0,6,0,0,3,2
2017-10-06 23:13:39,2,0,0,1,4,3,5,-5,4,0,1,1,3,1,7,9,2,0,2,1,3,0,3,3,4,0,4,1,5,3,3,5,1,0,4,0,12,0,0,1,-5,3,4,0,1,4,1,9,11,1,1,3,1,3,2,11,0,0,1,7,7,0,8,2,0,1,3,0,8,2,3,0,0,0,1,1,4,10,1,5,1,4,3,2,3,0,6,2,3,0,2,3,2,4,1,0,0,2,0,3,1,7,2,4,4,6,6,0,2,0,5,4,1,2,-5,7,2,0,4,0,0,1,1,0,0,1,-5,3,2,0,2,5,5,-5,5,3,4,0,6,1,0,2,2,3,0,2,2,0,6,5,6,3,0,2,1,3,2,4,5,2,5,3,2,6,2,9,3,0,1,1,0,1,0,4,2,5,8,0,11,4,0,2,6,5,1,2,13,4,3,5,0,0,2,0,6,0,5,0,0,0,0,5,3,5,11,2,8,8,1,1,9,1,-5,5,2,6,2,1,5,2,4,3,0,2,6,1,6,2,3,0,3,1,0,6,0,0,3,2
2017-10-06 23:15:39,2,0,0,1,4,3,5,-5,4,0,1,1,3,1,7,9,2,0,2,1,3,0,3,3,4,0,4,1,5,3,3,5,1,0,4,0,12,0,0,1,-5,3,3,0,1,4,0,9,11,1,1,3,1,2,2,11,0,0,1,7,7,0,8,2,0,2,3,0,8,2,3,0,0,0,1,1,4,10,1,5,1,4,3,2,3,0,6,2,3,0,2,3,2,5,1,0,0,2,0,3,1,7,2,4,4,6,6,0,2,0,5,4,1,2,1,7,2,0,3,0,0,1,1,0,0,1,-5,3,2,0,2,5,5,-5,5,3,4,0,6,1,0,2,2,2,0,2,2,0,6,5,6,3,0,2,1,3,2,4,5,2,5,3,2,5,2,9,3,0,1,1,0,1,0,4,2,5,8,0,11,4,0,2,6,5,1,2,13,4,3,5,0,0,2,0,6,0,5,0,0,0,0,5,3,5,11,2,8,8,1,1,9,1,-5,5,2,6,2,1,5,2,4,2,0,2,6,1,6,2,3,0,3,1,0,6,0,0,3,2
2017-10-06 23:17:39,2,0,0,1,4,3,5,-5,4,0,1,1,3,1,7,9,2,0,2,1,3,0,3,3,4,0,4,1,5,3,3,5,1,0,4,0,12,0,0,1,-5,3,4,0,1,4,0,9,12,1,1,3,1,2,2,11,0,0,1,7,7,0,8,2,0,2,3,0,8,2,3,0,0,0,1,1,4,10,1,5,1,4,3,2,3,0,6,2,3,0,2,3,2,5,1,0,0,2,0,3,1,7,2,4,4,6,6,0,2,0,5,4,1,2,1,7,2,0,3,0,0,1,1,0,0,1,-5,3,2,0,2,5,5,-5,5,3,4,0,6,1,0,2,2,3,0,2,2,0,6,5,6,3,0,2,0,3,2,4,5,2,5,3,2,5,2,9,3,0,1,1,0,1,0,4,2,5,8,0,11,4,1,2,6,5,1,2,13,4,3,4,0,0,2,0,6,0,5,0,0,0,0,5,3,5,11,3,8,8,1,1,9,1,-5,5,2,6,2,1,5,2,4,3,0,2,6,1,6,2,3,0,3,1,0,6,0,0,3,2
2017-10-06 23:19:39,-5,0,0,1,4,3,5,-5,4,0,1,1,3,1,7,9,2,0,2,1,3,0,3,3,4,0,4,1,5,3,3,5,1,0,4,0,12,0,0,1,-5,3,3,0,1,4,0,9,12,1,1,3,1,2,2,11,0,0,1,7,8,0,8,2,0,1,2,0,8,2,3,0,0,0,1,1,4,10,1,5,1,4,3,2,3,0,6,2,3,0,2,3,2,5,1,0,0,2,0,3,1,7,2,4,4,6,6,0,2,0,5,4,1,2,1,7,2,0,3,0,0,1,1,0,0,1,-5,3,2,0,2,5,5,-5,5,3,4,0,6,1,0,2,2,3,0,2,2,0,6,5,6,3,0,2,1,2,2,4,5,2,5,3,2,5,2,9,3,0,1,1,0,1,0,4,2,5,8,0,11,4,1,2,6,5,1,3,13,4,3,4,0,0,2,0,6,0,5,0,0,0,0,5,3,5,11,4,8,8,1,1,9,1,-5,5,2,6,2,1,5,2,4,3,0,2,6,1,6,1,3,0,3,1,0,6,0,0,3,2
2017-10-06 23:21:39,2,0,0,1,4,3,5,-5,4,0,1,1,3,1,7,9,2,0,2,1,3,0,3,3,4,0,4,1,5,3,3,5,1,0,4,0,12,0,0,1,5,3,4,0,1,4,0,9,12,1,1,3,1,2,2,11,0,0,1,7,8,0,8,2,0,1,3,0,8,2,3,0,0,0,1,1,4,10,1,5,1,4,3,2,3,0,6,2,3,0,2,3,2,5,1,0,0,1,0,3,1,7,2,4,4,6,6,0,2,0,5,4,1,2,1,7,2,0,3,0,0,1,1,0,0,1,-5,3,2,0,2,5,5,-5,5,3,4,0,6,1,0,2,2,3,0,2,2,0,6,5,6,3,0,2,0,3,2,4,5,2,5,3,2,5,2,9,3,0,1,1,0,1,0,4,2,5,8,0,11,4,1,2,6,5,1,3,13,4,3,4,0,0,2,0,6,0,5,0,0,0,0,5,3,8,11,4,8,8,1,1,9,1,-5,5,2,6,1,1,5,2,4,3,0,2,6,1,6,1,3,0,3,1,0,6,0,0,3,2
2017-10-06 23:23:39,2,0,0,1,4,3,5,-5,4,0,1,1,3,1,7,9,2,0,2,1,3,0,3,3,4,1,4,1,5,3,3,5,1,0,4,0,12,0,0,1,5,3,4,0,1,3,0,9,12,1,1,3,1,2,2,11,0,0,1,7,7,0,8,2,0,1,3,0,8,2,3,0,0,0,1,1,4,10,1,5,1,4,3,2,2,0,6,2,3,0,2,3,2,5,1,0,0,2,0,3,1,7,2,4,4,6,6,0,2,0,5,4,1,2,-5,7,2,0,3,0,0,1,1,0,0,1,-5,3,2,0,2,5,5,-5,5,3,4,0,6,1,0,2,2,3,0,2,2,0,6,5,6,3,0,2,0,2,2,4,5,2,5,3,2,5,2,9,3,0,1,1,0,1,0,4,2,5,8,0,11,4,1,2,6,5,1,3,13,4,3,4,0,0,2,0,6,0,5,0,0,0,0,5,3,8,11,5,8,8,1,1,9,1,-5,5,2,6,0,1,5,2,4,3,0,2,5,1,6,1,3,0,3,1,0,6,0,0,3,2
2017-10-06 23:25:42,2,0,0,1,4,3,5,-5,4,0,1,1,3,1,7,9,2,0,2,1,3,0,3,3,4,0,4,1,5,3,3,5,1,0,4,0,12,0,0,1,5,3,4,0,1,3,0,9,12,1,1,3,1,2,2,11,0,0,1,7,8,0,8,2,0,1,2,0,8,2,3,0,0,0,1,1,4,10,1,5,1,4,3,2,3,0,6,2,3,0,2,3,2,5,1,0,0,2,0,3,1,7,2,4,4,6,6,0,2,0,5,4,1,2,1,7,2,0,3,0,0,2,1,0,0,1,-5,3,2,0,2,5,5,-5,5,3,4,0,6,1,0,2,2,3,0,2,2,0,6,5,6,3,0,2,0,2,2,4,5,2,5,3,2,5,2,9,3,0,1,1,0,1,0,4,2,5,8,0,11,4,1,2,6,5,1,4,13,4,3,4,0,0,2,0,6,0,5,0,0,0,0,5,3,7,11,5,8,9,1,1,9,1,-5,5,2,6,0,1,5,2,4,2,0,2,5,1,6,1,3,0,3,1,0,6,0,0,3,2
2017-10-06 23:27:39,2,0,0,1,4,3,5,-5,4,0,1,1,3,1,7,9,2,0,2,1,3,0,3,3,4,0,4,1,5,3,3,5,1,0,4,0,12,0,0,1,5,3,5,0,1,3,0,9,12,1,1,3,1,2,2,11,0,0,1,7,8,0,8,2,0,1,2,0,8,2,3,0,0,0,1,1,4,10,1,5,1,4,3,2,3,0,6,2,3,0,2,3,2,5,1,0,0,2,0,3,1,7,2,4,4,6,6,0,2,0,5,4,1,2,1,7,2,0,3,0,0,2,1,0,0,1,-5,3,2,0,2,5,5,-5,5,3,4,0,6,1,0,2,2,3,0,2,2,0,6,5,6,3,1,2,0,3,2,4,5,2,5,3,2,6,2,9,3,0,1,1,0,1,0,4,2,5,8,0,11,4,1,2,6,5,1,4,13,4,3,4,0,0,2,0,6,0,5,0,0,0,0,5,3,6,11,5,8,9,0,1,9,1,-5,5,2,6,0,1,5,2,4,3,0,2,5,1,6,1,3,0,3,1,0,6,0,0,3,2
2017-10-06 23:29:39,2,0,0,1,4,3,5,-5,4,0,1,1,3,1,7,9,2,0,2,1,3,0,3,3,4,0,4,1,5,3,3,5,1,0,4,0,12,0,0,1,5,3,3,0,1,3,0,9,12,1,1,3,1,2,2,11,0,0,1,7,9,0,8,2,0,1,2,0,8,2,3,0,0,0,1,1,4,10,1,5,1,4,3,2,3,0,6,2,3,0,2,3,1,5,1,0,0,2,0,3,1,7,2,4,4,6,6,0,2,0,5,4,1,2,1,7,2,0,3,0,0,2,1,0,0,1,-5,3,2,0,2,5,5,-5,5,3,4,0,6,1,0,2,2,3,0,2,2,0,6,5,6,3,1,2,0,4,2,4,5,2,5,3,2,5,2,9,3,0,1,1,0,1,0,4,2,5,8,0,11,4,1,2,6,5,1,4,13,4,3,4,0,0,2,0,6,0,5,0,0,0,0,5,3,6,10,5,8,9,0,1,9,1,-5,5,2,6,0,1,5,2,4,3,0,2,5,2,6,1,3,0,3,1,0,6,0,0,3,2
2017-10-06 23:31:39,2,0,0,1,4,3,5,-5,4,0,1,1,3,1,7,9,2,0,2,1,3,0,3,3,4,0,4,1,5,3,3,5,1,0,4,0,12,0,0,1,5,2,3,0,1,3,0,9,12,1,1,3,1,2,2,11,0,0,1,7,8,0,6,2,0,1,3,0,8,2,3,0,0,0,1,1,4,10,1,5,1,4,3,2,3,0,6,2,3,0,2,3,1,5,1,0,0,2,0,3,1,7,2,4,4,6,6,0,2,0,5,4,1,2,1,7,2,0,3,0,0,2,1,0,0,1,-5,3,2,0,2,5,5,-5,5,3,4,0,6,1,0,2,2,3,0,2,2,0,6,5,6,3,1,2,0,4,2,4,5,2,5,5,2,5,2,9,3,0,1,1,0,1,0,4,2,5,8,0,11,4,1,2,6,5,1,4,13,4,3,4,0,0,2,0,6,0,5,0,0,0,0,5,3,6,10,5,8,9,0,1,9,1,-5,5,2,6,0,1,5,2,4,2,0,2,5,2,6,1,3,0,3,1,0,6,0,0,3,2
2017-10-06 23:33:39,2,0,0,1,4,3,5,-5,4,0,1,1,3,1,7,9,2,0,2,1,3,0,3,3,4,0,4,1,5,3,3,5,1,0,4,0,12,0,0,1,-5,2,4,0,1,3,0,8,12,1,1,3,1,2,2,11,0,0,1,7,7,0,6,2,0,2,3,0,8,2,3,0,0,0,1,1,4,10,1,5,1,4,3,2,3,0,6,2,3,0,2,3,1,5,1,0,0,2,0,3,1,7,2,4,4,6,6,0,2,0,5,4,1,2,1,7,2,0,3,0,0,2,1,0,0,1,-5,3,2,0,2,5,5,-5,5,3,4,0,6,1,0,2,2,3,0,2,2,0,6,5,6,3,1,2,0,5,2,4,5,2,5,5,2,4,2,9,3,0,1,1,0,1,0,4,2,5,8,0,11,4,1,2,6,5,1,4,13,4,3,4,0,0,2,0,6,0,5,0,0,0,0,5,3,6,10,4,8,9,0,1,9,1,-5,5,2,6,0,1,5,2,4,3,0,2,5,4,6,1,3,0,3,1,0,6,0,0,3,2
2017-10-06 23:35:39,2,0,0,1,4,3,5,-5,4,0,1,1,3,1,7,9,2,0,2,1,3,0,3,3,4,0,4,1,5,3,3,5,1,0,4,0,12,0,0,1,5,1,4,0,1,3,0,8,12,1,1,3,1,2,2,11,0,0,1,7,8,0,5,2,0,1,3,0,8,2,3,1,0,0,1,1,4,10,1,5,1,4,3,2,3,0,6,2,3,0,2,3,1,5,1,0,0,2,0,3,1,7,2,4,4,6,6,0,2,0,5,4,1,2,1,7,2,0,3,0,0,2,1,0,0,1,-5,3,2,0,2,5,5,-5,5,3,4,0,6,1,0,2,2,3,0,2,2,0,6,5,6,3,1,2,0,5,2,4,5,2,5,5,2,4,2,9,3,0,1,1,0,1,0,4,2,5,8,0,11,4,1,2,6,5,1,4,13,4,3,4,0,0,2,0,6,0,5,0,0,0,1,5,3,6,10,4,8,8,0,1,9,1,-5,4,2,6,0,1,5,2,4,3,0,2,5,4,6,1,3,0,3,1,0,6,0,0,3,2
2017-10-06 23:37:42,2,0,0,1,4,3,5,-5,4,0,1,1,3,1,7,9,2,0,2,1,3,0,3,3,4,0,4,1,5,3,3,5,1,0,4,0,13,0,0,1,5,1,4,0,1,3,0,8,12,1,1,3,1,2,2,11,0,0,1,7,7,0,5,2,0,1,3,0,8,2,3,1,0,0,1,1,4,10,1,5,1,4,3,2,3,0,6,2,3,0,2,3,1,5,1,0,0,2,0,3,1,7,2,4,4,6,6,0,2,0,5,4,1,2,1,7,2,0,3,0,0,2,1,0,0,1,-5,3,2,0,2,5,5,-5,5,3,4,0,6,1,0,2,2,3,0,2,2,0,6,5,6,3,1,2,0,5,2,4,5,2,5,5,2,4,2,9,3,0,1,1,0,1,0,4,2,5,8,0,11,4,1,2,6,5,1,4,13,4,3,4,0,0,2,0,6,0,5,0,0,0,1,5,3,6,10,5,8,8,0,1,9,1,-5,4,2,6,0,1,5,2,4,2,0,2,5,4,6,1,3,0,3,1,0,6,0,0,3,2
2017-10-06 23:39:42,2,0,0,1,4,3,5,-5,4,0,1,1,3,1,7,9,2,0,2,1,3,0,3,3,4,0,4,1,5,3,3,5,1,0,4,0,13,0,0,1,-5,1,3,0,1,3,0,8,12,1,1,3,1,2,2,11,0,0,1,7,7,0,5,2,0,1,3,0,8,2,3,0,0,0,1,1,4,10,1,5,1,4,3,2,3,0,6,2,3,0,2,3,1,5,1,0,0,2,0,3,1,7,3,4,4,7,6,0,2,0,5,4,1,2,1,7,2,0,3,0,0,2,1,0,0,1,-5,3,2,0,2,5,5,-5,5,3,4,0,6,1,0,2,2,3,0,2,2,0,6,5,6,3,1,2,0,5,2,4,4,2,5,5,2,4,2,9,3,0,1,1,0,1,0,4,2,5,8,0,11,4,1,2,6,5,3,4,13,4,3,4,0,0,2,0,6,0,5,0,0,0,1,5,3,6,10,5,8,7,0,1,9,1,-5,4,2,6,0,1,5,2,4,1,0,2,5,4,6,1,3,0,3,1,0,6,0,0,3,2
2017-10-06 23:41:39,2,0,0,1,4,3,5,-5,4,0,1,1,3,1,7,9,2,0,2,1,3,0,3,3,4,0,4,1,5,3,3,5,1,0,4,0,13,0,0,1,-5,1,4,0,1,3,0,8,12,1,1,3,1,2,2,11,0,0,1,7,8,0,5,2,0,1,3,0,8,2,3,0,0,0,1,1,4,10,1,5,2,4,3,2,3,0,6,2,3,0,2,3,1,5,1,0,0,2,0,3,1,7,3,4,4,6,6,0,2,0,5,4,1,2,1,7,2,0,3,0,0,2,1,0,0,1,-5,3,2,0,2,5,5,-5,5,3,4,0,6,1,0,2,2,3,0,2,2,0,6,5,6,3,1,2,0,5,2,4,3,2,5,5,2,5,2,9,3,0,1,1,0,1,0,4,2,5,8,0,11,4,1,2,6,5,3,4,13,4,3,4,0,0,2,0,6,0,5,0,0,0,1,5,3,6,10,4,8,7,0,1,9,1,-5,4,2,6,0,1,5,2,4,1,0,2,5,4,6,1,3,0,3,1,0,6,0,0,3,2
2017-10-06 23:43:39,2,0,0,1,4,3,5,-5,4,0,1,1,3,1,7,9,2,0,2,1,3,0,3,3,4,0,4,1,5,3,3,5,1,0,4,0,13,0,0,1,-5,1,4,0,1,3,0,8,12,1,1,3,1,2,2,11,0,0,1,7,8,0,5,2,0,1,3,0,8,2,3,0,0,0,1,1,4,8,1,5,2,4,3,2,3,0,6,2,3,0,2,3,2,5,1,0,0,2,0,3,1,7,3,4,4,6,6,0,2,0,5,4,1,2,1,7,2,0,3,0,0,2,1,0,0,1,-5,3,2,0,2,5,5,-5,5,3,4,0,6,1,0,2,2,3,0,2,2,0,6,5,6,3,1,2,0,5,2,4,3,2,5,5,2,5,2,9,3,0,1,1,0,1,0,4,2,5,8,0,11,4,1,2,6,5,3,4,13,4,3,4,0,0,2,0,6,0,5,0,0,0,1,5,3,6,10,4,8,7,0,1,9,1,-5,4,2,6,0,1,5,2,4,2,0,2,5,4,6,1,3,0,3,1,0,6,0,0,3,2
2017-10-06 23:45:39,2,0,0,1,4,3,5,-5,4,0,1,1,3,1,7,9,2,0,2,1,3,0,3,3,4,0,4,1,5,3,3,5,1,0,4,0,13,0,0,1,5,1,3,0,1,3,0,8,12,1,1,3,1,2,2,11,0,0,1,7,7,0,4,2,0,1,2,0,8,2,3,0,0,0,1,1,4,8,1,5,2,4,3,2,2,0,6,2,3,0,2,3,2,5,1,0,0,2,0,3,1,7,3,4,4,7,6,0,2,0,5,4,1,2,1,7,2,0,3,0,0,2,1,0,0,1,-5,3,2,0,2,5,5,-5,5,3,4,0,6,1,0,2,2,3,0,2,2,0,6,5,6,3,1,2,0,5,2,4,3,2,5,5,2,5,2,9,3,0,1,1,0,1,0,4,2,5,8,0,11,4,1,2,6,5,3,5,13,4,3,4,0,0,2,0,6,0,5,0,0,0,1,5,3,6,9,4,8,7,0,1,9,0,-5,4,2,6,0,1,5,2,4,1,0,2,5,4,6,1,3,0,3,1,0,6,0,0,3,2
2017-10-06 23:47:42,2,0,0,1,4,3,5,-5,4,0,1,1,3,1,7,9,2,0,2,1,3,0,3,3,4,1,4,1,5,3,3,5,1,0,4,0,13,0,0,1,5,1,3,0,1,3,0,8,12,1,1,3,1,2,2,11,0,0,1,7,7,0,4,2,0,1,3,0,8,2,3,0,0,0,1,1,4,8,1,5,2,4,3,2,2,0,6,2,3,0,2,3,2,5,1,0,0,2,0,3,1,7,3,4,4,7,6,0,2,0,5,4,1,2,1,7,2,0,3,0,0,2,1,0,0,1,-5,3,2,0,2,5,5,-5,5,3,4,0,6,1,0,2,2,3,0,2,2,0,6,5,6,3,1,2,1,5,2,4,3,2,5,5,2,5,2,9,3,0,1,1,0,1,0,4,2,4,8,0,11,4,1,2,6,5,3,5,13,4,3,4,0,0,2,0,6,0,5,0,0,0,1,5,3,7,10,4,8,7,0,1,9,1,-5,4,2,6,0,1,5,2,4,1,0,2,5,4,6,1,3,0,3,1,0,6,0,0,3,2
2017-10-06 23:49:39,2,0,0,1,4,3,5,-5,4,0,1,1,3,1,7,9,2,0,2,1,3,0,3,3,4,0,4,1,5,3,3,5,1,0,4,0,13,0,0,1,5,1,3,0,1,3,0,8,12,1,1,3,1,2,2,11,0,0,1,7,7,0,4,2,0,1,3,0,8,2,3,0,0,0,1,1,4,8,1,5,2,4,3,2,2,0,6,2,3,0,2,3,2,5,1,0,0,2,0,3,1,7,3,4,4,6,6,0,2,0,5,4,1,2,1,7,2,0,3,0,0,2,1,0,0,1,-5,3,2,0,2,5,5,-5,5,3,4,0,6,1,0,2,2,3,0,2,2,0,6,5,6,3,1,2,1,5,2,4,3,2,5,5,2,5,2,9,3,0,1,1,0,1,0,4,2,5,8,0,11,4,1,2,6,5,3,5,13,4,3,4,0,0,2,0,6,0,5,0,0,0,1,5,3,7,10,4,8,7,0,1,9,1,-5,4,2,6,0,1,5,2,4,2,0,2,5,4,6,1,3,0,3,1,0,6,0,0,3,2
2017-10-06 23:51:39,2,0,0,1,4,3,5,-5,4,0,1,1,3,1,7,9,2,0,2,1,3,0,3,3,4,0,4,1,5,3,3,5,1,0,4,0,13,0,0,1,5,1,3,0,1,3,0,8,12,1,1,3,1,2,2,11,0,0,1,7,7,0,4,2,0,1,3,0,8,2,3,0,0,0,1,1,4,8,1,5,2,4,3,2,2,0,6,2,3,0,2,3,2,5,1,0,0,2,0,3,1,7,3,4,4,6,6,0,2,0,5,4,1,2,1,7,2,0,3,0,0,2,1,0,0,1,-5,3,2,0,2,5,5,-5,5,3,4,0,6,1,0,2,2,3,0,2,2,0,6,5,6,3,1,2,1,5,2,4,3,2,5,5,2,5,2,9,3,0,1,1,0,1,0,4,2,5,8,0,11,4,1,2,6,5,3,5,13,4,3,4,0,0,2,0,6,0,5,0,0,0,1,5,3,6,10,4,8,7,0,1,9,1,-5,4,2,6,0,1,5,2,4,1,0,2,5,4,6,1,3,0,3,1,0,6,0,0,3,2
2017-10-06 23:53:39,2,0,0,1,4,3,5,-5,4,0,1,1,3,1,7,9,2,0,2,1,3,0,3,3,4,1,4,1,5,3,3,5,1,0,4,0,13,0,0,1,-5,1,5,0,1,3,0,8,12,1,1,3,1,2,2,11,0,0,1,7,7,0,4,2,0,2,3,0,8,2,3,0,0,0,1,1,4,8,1,5,2,4,3,2,2,0,6,2,3,0,2,3,2,5,1,0,0,2,0,3,1,7,3,4,4,6,6,0,2,0,5,4,1,2,1,7,2,0,3,0,0,2,0,0,0,1,-5,3,2,0,2,5,5,-5,5,3,4,0,6,1,0,2,2,2,0,2,2,0,6,5,6,3,1,2,1,5,2,4,3,2,5,5,2,5,2,9,3,0,1,1,0,1,0,4,2,5,8,0,11,4,1,2,6,5,3,5,13,4,3,4,0,0,2,0,6,0,5,0,0,0,1,5,3,6,9,3,8,7,0,1,9,1,-5,4,2,6,0,1,5,2,4,2,0,2,5,4,6,1,3,0,3,1,0,6,0,0,3,2
2017-10-06 23:55:39,-5,0,0,1,4,3,5,-5,4,0,1,1,3,1,7,9,2,0,2,1,3,0,3,3,4,1,4,1,5,3,3,5,1,0,4,0,13,0,0,1,-5,1,4,0,1,3,0,8,12,1,1,3,1,2,2,11,0,0,1,7,7,0,4,2,0,1,2,0,8,2,3,0,0,0,1,1,4,9,1,5,2,4,3,2,3,0,6,2,3,0,2,3,2,5,1,0,0,2,0,3,1,7,3,4,4,6,6,0,2,0,5,4,1,2,1,7,2,0,3,0,0,2,0,0,0,1,-5,3,2,0,2,5,5,-5,5,3,4,0,6,1,0,2,2,3,0,2,2,0,6,5,6,3,1,2,1,5,2,4,3,2,5,5,2,5,2,9,3,0,1,1,0,1,0,4,2,5,8,0,11,4,1,2,6,5,3,5,13,4,3,4,0,0,2,0,6,0,5,0,0,0,1,5,3,8,10,3,8,7,0,1,9,1,-5,4,2,6,0,1,4,2,4,2,0,2,5,4,6,1,3,0,3,1,0,6,0,0,3,2
